"lon","lat","unc"
-117.248004,32.940356,336
-121.784112,36.79905,4
-118.472617,33.382688,3
-117.221663,33.085803,4
-117.080986,33.04975,NA
-120.475062,34.479988,4
-98.06571,30.305518,15
-117.140692,32.637658,7
-121.808922,37.507192,7
-117.084825,32.55407,NA
-120.041199,34.467205,256
-118.040205,34.0246,10
-116.963022,32.54999,5
-117.746895,33.791605,4
-117.762894,33.770386,4
-117.382081,33.632441,NA
-97.809892,30.487533,5
-117.83256,34.155007,284
-116.9664,32.982925,4
-117.18522,32.786738,NA
-97.600031,30.455036,2
-116.799211,32.746157,5
-117.273997,33.011469,NA
-121.821073,36.308147,4
-116.533774,33.076824,NA
-117.049972,32.846775,6
-112.145233,33.861272,466
-121.804313,36.696662,NA
-98.477667,29.632294,68
-116.942478,32.728763,NA
-117.401049,33.97863,3
-117.21965,33.087986,24
-98.33473,29.658045,5
-116.64208,32.863348,3
-117.77323,33.83313,3
-119.034753,34.109456,24
-113.341283,37.216864,NA
-117.759029,33.597035,NA
-117.254607,33.01015,8
-110.23106,31.911593,14
-117.18971,32.81294,12
-118.526375,34.061615,4
-118.17778,33.808258,8
-97.582042,30.936694,23
-122.374938,38.838403,10
-118.439657,33.354241,3
-116.872132,32.665491,248
-117.344186,33.59895,NA
-116.944861,32.7438,4
-116.955619,32.731647,4
-117.082742,33.051406,3
-116.742039,32.980421,NA
-117.053191,32.818409,6
-116.862197,32.65943,12
-117.109468,32.939321,8
-117.356009,33.807608,NA
-121.816857,36.65326,3
-121.767697,36.677143,NA
-117.118256,32.722233,3
-117.060394,32.792336,3
-119.928154,37.494014,8
-116.744967,32.994275,NA
-117.221572,32.927025,7
-117.145558,32.735392,NA
-116.537947,33.073292,5
-117.63764,33.886035,79
-117.63741,33.886652,4
-120.69175,35.248017,3
-117.079666,32.822021,NA
-117.114613,32.968859,NA
-116.978977,32.922985,NA
-117.07595,32.822414,3
-117.120186,32.976752,2
-117.127728,32.559483,15
-118.85228,34.155903,4
-117.195065,33.209923,8
-117.209755,33.099075,20
-116.542472,33.072181,5
-117.099898,32.81649,4
-121.775594,36.247615,15
-117.23178,33.093003,4
-118.790393,34.079157,4
-117.1605,33.066125,6
-121.174369,36.483146,22
-119.889252,37.521009,9
-118.885222,34.050781,4
-118.631195,34.241287,8
-119.676087,34.446675,5
-118.895071,34.236329,9
-118.993599,34.230621,4
-122.579194,38.388325,5
-118.173524,34.097348,9
-119.509906,34.387122,119
-118.101122,34.185426,61
-117.619134,33.711511,7
-119.262898,34.244908,214
-116.31288,36.47,4
-118.624222,34.2523,NA
-120.66545,35.263345,4
-117.617982,33.83961,5
-118.729358,34.100439,NA
-117.942394,33.664056,285
-118.512457,34.061224,8
-120.866819,38.65488,NA
-118.854212,34.160483,4
-102.793268,30.895011,5
-111.771767,34.671983,NA
-99.24942,31.994712,6
-117.146963,32.938567,8
-117.24499,32.672697,15
-117.075836,32.822987,5
-118.761689,34.489342,5
-104.380103,32.565637,10
-118.558227,34.567803,142
-97.708842,32.281329,7
-118.888206,36.461159,42
-118.638983,34.453762,4
-122.093314,37.446413,4
-99.570736,29.807745,100
-118.473478,33.386641,486
-117.243472,33.561875,92
-117.05601,32.817952,194
-117.466337,33.803544,8
-117.05601,32.817952,194
-117.063563,33.785004,21
-99.5715,29.80844,50
-117.05601,32.817952,194
-106.427955,31.815553,4
-111.838195,34.610533,4
-118.524033,33.4607,41
-117.27558,33.982178,3
-121.780212,37.406463,5
-117.358546,33.706165,25
-118.565963,34.346295,4
-117.637364,33.885983,7
-117.05601,32.817952,194
-118.684172,34.032261,3
-122.069047,37.527778,4
-99.033968,31.85875,134
-118.550613,34.099522,46
-121.742425,36.598402,9
-118.06217,34.172653,1
-103.302876,29.275506,566
-118.473806,34.177685,4
-117.05601,32.817952,194
-118.473478,33.386641,486
-104.242443,32.13158,4
-99.389377,30.14375,5
-99.490281,31.529321,4
-117.12095,33.558025,10
-119.512231,34.387491,4
-98.678612,32.351398,NA
-99.902841,32.233387,50
-100.643464,30.574089,NA
-112.56847,33.946752,NA
-122.632223,37.967693,NA
-119.10172,34.10533,NA
-122.298674,37.921064,5
-116.83874,32.826838,4
-117.381917,33.631948,NA
-117.3899,33.2084,NA
-117.39836,33.42558,NA
-117.430977,33.968327,36
-117.929467,33.985195,4
-98.630913,29.551203,4
-98.073853,30.620866,100
-98.334653,29.658697,6
-98.247078,30.310388,4
-98.246413,30.471733,4
-98.082889,29.989925,40
-116.669511,32.747097,3
-117.01763,33.081372,5
-117.271338,33.980713,3
-119.488348,37.140503,NA
-122.098045,37.454193,4
-118.485245,32.874737,8
-121.914236,38.008768,NA
-120.50285,35.438882,192
-118.46795,32.90103,6
-118.816422,34.077728,55
-122.154132,37.346025,61
-97.81103,30.13958,NA
-117.797121,33.892451,23
-117.92314,33.89465,NA
-118.330961,34.274862,8
-119.062622,34.093525,8
-118.36074,34.270261,8
-117.133133,33.090892,15
-118.470795,34.178685,15
-111.109883,33.252061,NA
-117.39401,33.4307,NA
-118.345262,33.327603,5
-118.097672,34.177995,4
-117.564142,33.551242,4
-117.708412,34.144703,4
-117.213937,33.70745,5
-117.21395,33.707458,5
-117.757958,33.602089,4
-113.47468,37.157268,NA
-121.799512,36.650834,488
-120.117672,34.47245,NA
-110.778761,32.215197,NA
-117.683728,33.771448,NA
-106.40507,31.791395,4
-118.826845,34.043278,3
-97.17052,30.09794,NA
-110.706859,31.977769,6
-112.679908,33.914147,11
-111.118126,33.285126,353
-117.11485,33.19899,NA
-117.154075,33.36525,85
-118.286214,34.233876,NA
-119.196801,34.292988,4
-98.034089,30.058339,4
-117.077836,32.719578,4
-117.086328,32.739497,3
-121.696256,36.622605,NA
-117.049946,34.052776,465
-122.630578,38.437978,5
-97.746445,30.349989,35
-117.146157,32.933191,NA
-117.589713,33.395095,4
-116.765792,32.825488,4
-117.028581,32.749931,3
-117.19025,32.794,6
-117.03881,32.78334,15
-117.213947,32.927514,NA
-122.247003,40.916114,4
-118.220916,34.175353,16
-116.93042,32.721439,NA
-117.07595,32.822397,3
-117.852663,33.658613,443
-117.074447,32.834544,4
-118.437414,34.37855,NA
-117.1183,32.722078,3
-98.366346,29.583126,4
-119.97702,34.578514,NA
-118.186845,34.076183,3
-117.24498,32.91843,5
-119.510266,34.386634,6
-120.04291,34.694048,4
-118.752121,34.12147,3
-121.711434,36.620449,7
-119.196793,34.292877,4
-116.989067,32.786272,4
-121.742813,39.79445,4
-119.566147,34.051853,10
-119.567489,34.051466,NA
-122.642708,37.972935,NA
-121.698386,37.573169,4
-121.949512,36.517828,NA
-118.196802,34.101592,100
-113.390852,37.223537,5
-118.195554,34.094148,134
-121.933662,37.862847,12
-97.67765,30.65545,3
-116.53156,32.68559,8
-121.786856,36.642631,NA
-121.162124,36.482301,9
-117.093383,32.737791,8
-117.221642,33.076664,6
-117.714109,33.464094,NA
-118.663283,34.261833,4
-119.907352,37.506087,6
-120.031686,34.590113,5
-97.874458,30.084284,56
-121.743167,37.490554,10
-117.204087,33.083725,6
-118.748896,34.153353,1
-118.018669,34.171478,4
-121.787872,36.771708,4
-122.376812,38.870913,NA
-119.959355,37.486908,5
-118.379005,33.742494,5
-119.510094,34.38702,8
-120.34745,34.835097,4
-120.210496,34.493433,122
-117.246703,33.359672,4
-119.886297,37.65355,6
-118.048542,33.697327,NA
-118.016286,34.033527,3
-118.559913,34.05455,4
-117.112857,32.981022,5
-117.257561,32.936188,146
-117.822638,33.562003,4
-118.715675,34.096267,8
-120.062003,34.741988,4
-122.283238,37.462614,4
-117.708589,34.144269,NA
-117.169297,33.113525,8
-116.9403,32.727303,4
-98.578423,29.62215,3
-117.230988,33.0962,11
-117.007511,32.569803,NA
-117.563475,33.551149,315
-117.773037,33.917514,4
-121.695718,36.583524,202
-117.759012,33.607405,5
-117.258758,33.003011,4
-117.709572,33.533397,4
-122.404572,38.858142,8
-117.848472,33.661562,4
-117.812238,33.5742,4
-118.831097,34.13675,4
-117.079995,34.060807,NA
-117.308167,33.13185,4
-117.234817,32.995987,4
-117.345208,33.799642,NA
-116.813092,32.695278,NA
-118.750159,34.037853,34
-117.037689,32.839806,4
-117.705606,33.891036,NA
-117.043892,32.844078,4
-117.258195,32.927575,17
-116.721885,33.347967,3
-116.727462,32.61896,NA
-117.161286,33.071981,203
-116.930656,32.646791,3
-122.27642,37.46793,4
-117.199325,33.102622,4
-116.940467,32.749481,4
-117.172312,33.11052,4
-117.257778,32.924112,171
-116.940728,32.748185,5
-121.693881,37.315226,NA
-117.208695,33.098728,3
-117.141159,32.638812,3
-117.493744,33.506957,NA
-116.54248,33.073075,5
-117.119079,33.063497,3
-117.075792,32.899922,3
-117.128128,32.606138,4
-117.280605,33.051597,3
-116.770982,33.264001,4
-98.106261,29.788522,4
-121.763389,37.303269,3
-121.763061,37.303406,4
-98.1428,29.63881,NA
-122.094576,37.444929,NA
-117.649908,33.613737,NA
-121.925626,37.875103,657
-120.752499,36.1834,4
-123.992851,40.874068,NA
-118.48478,33.442795,3
-121.765415,37.507825,8
-118.294858,34.237333,NA
-117.185957,34.021897,5
-122.10723,37.459105,4
-84.210407,39.760013,23
-122.017615,37.432008,NA
-108.287203,32.770891,NA
-122.213515,37.869296,11
-119.032187,34.088693,89
-119.032177,34.088717,8
-118.399919,33.767573,9
-120.71017,35.263928,NA
-118.71882,34.714895,6
-117.889388,34.169442,4
-118.764533,34.150967,4
-117.657133,33.689442,NA
-122.472528,38.125911,5
-118.299867,34.119477,NA
-122.087889,37.43436,11
-119.024978,34.077925,NA
-122.01722,37.219757,4
-122.258693,37.94798,8
-118.537645,34.138108,4
-120.661012,35.259722,9
-122.740228,37.932453,8
-122.213448,37.869341,8
-122.091472,37.446922,NA
-118.766188,34.150989,3
-120.230025,34.471447,4
-121.959806,37.439824,NA
-118.701447,34.30415,4
-117.945194,34.118807,4
-122.174347,37.806863,6
-121.184097,36.478655,4
-118.474321,34.176885,NA
-121.633797,37.588379,11
-117.994979,34.007286,4
-98.290888,32.600025,4
-117.871712,34.18577,3
-117.625046,33.8378,NA
-118.167024,34.141497,493
-81.460245,39.818238,7
-121.693631,36.627121,92
-121.692711,36.628496,NA
-116.932004,32.649248,764
-122.412513,37.716892,25
-118.229711,34.080709,15
-100.429235,31.454681,5
-119.2899,34.3426,5
-117.177457,33.115584,4
-122.494522,38.372555,4
-122.098069,38.5085,6
-122.372205,37.726513,NA
-117.516053,33.678635,250
-117.93957,33.661103,NA
-116.681311,32.731388,NA
-122.542769,38.448553,4
-118.315064,33.716761,300
-121.552105,36.385774,19
-119.10995,34.09696,NA
-117.680263,33.964416,6
-117.671797,33.935808,4
-111.717163,33.690875,3
-122.37,37.73,NA
-122.263477,37.918619,NA
-122.398187,37.448533,8
-122.626536,37.974057,NA
-122.293292,37.497624,NA
-121.697856,36.630538,NA
-117.244255,33.029797,3
-118.408275,34.127074,1
-117.960372,34.112411,4
-117.854758,33.660778,3
-117.463261,33.651944,NA
-118.351193,34.270994,NA
-120.493107,35.320867,NA
-119.934105,35.261578,3
-119.864097,35.14722,46
-119.8639,35.147014,4
-119.772238,35.093681,6
-119.857833,35.201695,4
-119.847887,35.184983,7
-119.774522,35.146228,4
-111.212284,33.811132,4
-117.042442,32.813282,64
-117.271919,33.012264,NA
-117.461138,33.652905,4
-119.144257,34.439911,35
-117.063514,32.829505,207
-117.188636,32.855194,3
-118.38174,33.743473,NA
-117.060586,32.792153,3
-118.718012,34.099475,4
-116.988564,32.786072,4
-116.940436,32.727069,4
-119.20115,34.317464,589
-117.075142,32.834936,3
-118.714905,34.101167,4
-117.085389,32.739903,4
-122.144378,38.259003,4
-122.412356,37.716922,8
-117.264752,33.005574,81
-122.39277,38.864747,3
-121.460872,37.074284,501
-122.398093,37.448558,5
-117.051925,33.167109,NA
-97.947853,30.455808,4
-121.888618,36.957489,107
-122.142227,37.627655,3
-119.774228,34.463081,NA
-122.241194,37.863898,6
-116.861531,32.846642,NA
-117.199783,33.102828,4
-118.343247,34.118003,NA
-117.255194,32.960426,NA
-117.218192,33.083594,8
-119.572167,34.051195,4
-121.676954,36.801168,NA
-97.743087,30.666767,878
-117.038192,32.644088,4
-97.729683,30.659782,NA
-120.50285,35.438882,192
-122.254306,37.272804,191
-117.705546,33.740431,NA
-117.886575,33.653114,NA
-117.780822,33.818843,13
-117.780701,33.81889,14
-112.56847,33.946752,NA
-121.800033,36.692,3
-117.746757,33.795638,3
-118.753868,34.041612,NA
-117.038139,32.639303,NA
-117.24696,33.03125,NA
-117.161183,33.320931,7
-122.091658,37.329308,3
-118.492247,32.873872,8
-121.187973,36.483476,4
-118.810086,36.135005,NA
-118.648886,34.265894,105
-118.471966,34.176785,8
-121.946918,36.514243,NA
-119.556463,34.049908,4
-118.022311,33.684626,5
-118.022361,33.68457,13
-118.829488,34.209278,4
-117.543404,33.402069,4
-97.650356,30.515369,NA
-116.666497,32.746912,4
-117.237544,32.814675,NA
-117.14107,32.773753,12
-116.934692,32.710178,4
-119.279842,34.289982,5
-112.103503,33.709539,NA
-111.830292,34.851294,NA
-111.831559,34.852774,NA
-121.937828,37.214813,4
-121.937874,37.214783,4
-122.021011,37.219849,4
-105.266945,40.222478,4
-119.795695,34.514927,NA
-118.331639,33.342678,NA
-119.279842,34.289982,5
-112.031127,33.072348,9
-121.756313,36.640071,3
-117.060847,32.846961,NA
-118.015207,34.163885,426
-121.765586,37.241706,5
-119.277375,34.475339,NA
-117.785313,33.550883,NA
-117.824403,34.048508,4
-117.450718,33.965729,20
-117.075522,32.782038,4
-121.75457,36.630647,NA
-117.120444,32.815547,4
-117.117339,32.971642,4
-117.053523,32.818326,4
-98.368523,29.58389,9
-116.461913,32.972824,NA
-122.583829,37.974495,NA
-122.583868,37.974538,NA
-116.466825,32.963282,NA
-118.317612,33.35207,885
-118.556817,34.270447,4
-121.923364,36.991204,4
-122.05611,37.286273,4
-117.80963,33.574695,7
-117.814125,33.576745,8
-112.147255,33.83857,6
-119.225164,34.290788,4
-117.086862,33.209422,17
-98.316079,29.636689,4
-117.04089,32.844582,8
-98.321987,29.639551,7
-117.896753,33.896278,4
-117.287142,33.674922,9
-99.810644,30.448658,NA
-121.70983,37.212128,4
-98.49002,31.058767,4
-117.946647,34.1142,4
-117.92955,33.985292,3
-98.68366,29.604857,753
-98.393213,29.605506,3
-117.661632,33.552089,4
-117.617997,33.717678,4
-117.199713,33.102828,4
-118.411232,33.395126,5
-117.067886,32.780412,5
-117.067997,32.780208,NA
-98.190991,29.865826,2
-98.191059,29.865784,8
-118.318222,33.31948,4
-118.333022,34.451204,NA
-97.604814,30.471174,4
-117.191733,33.257775,4
-117.098071,33.102411,71
-117.456683,33.994204,24
-117.203055,33.110603,3
-117.188431,33.258533,4
-97.611701,30.460003,4
-116.955599,33.043411,61
-116.46,32.96423,5
-117.113886,33.981651,8
-118.413975,33.754707,67
-98.861134,30.386204,NA
-98.529463,31.641325,5
-121.793835,36.652952,3
-118.0999,34.187972,4
-116.935836,33.23266,NA
-117.88478,33.630638,5
-117.88108,33.631645,5
-104.579667,32.703045,4
-117.103661,34.080221,NA
-97.6297,30.52996,6
-117.197792,33.10365,3
-97.629608,30.530095,NA
-97.729063,30.500738,4
-111.717922,33.69035,66
-117.875213,33.650495,10
-98.227226,29.741218,181
-117.272963,33.011811,4
-104.18181,32.253916,4
-119.742746,34.481669,NA
-98.126778,29.721745,15
-118.662224,34.57177,2
-117.220528,32.92665,8
-112.243408,33.617245,4
-112.336692,33.92413,4
-117.13384,32.802314,3
-97.734178,30.496295,4
-110.654388,32.228818,NA
-122.279043,37.463836,5
-117.248158,32.888062,12
-122.281137,37.467422,47
-117.19763,33.1036,4
-98.02542,30.107074,65
-117.776003,33.918455,48
-100.336971,29.861174,7
-117.73817,33.83551,NA
-117.70894,33.871788,20
-122.138634,37.858699,51
-111.811272,33.875635,5
-119.10416,34.09828,NA
-117.577698,33.826131,20
-118.582947,34.091897,5
-121.858161,36.6066,8
-121.182607,36.482358,4
-122.225727,37.874828,4
-119.10416,34.09828,NA
-111.662278,33.583088,5
-118.166547,34.144551,104
-116.909447,32.851348,4
-98.608488,29.575553,9
-97.69981,30.510151,NA
-98.18787,29.863232,33
-119.035252,34.178282,3
-117.19777,33.103692,6
-98.126765,29.722045,4
-112.017219,33.821587,49
-98.126725,29.721997,18
-117.551963,33.542345,4
-117.120732,32.722118,NA
-118.553567,32.999037,5
-117.514443,33.592335,10
-97.599945,30.455052,15
-98.367135,29.58551,7
-117.54947,33.556328,5
-117.533631,33.594825,21
-117.551949,33.541552,8
-117.562537,33.549128,5
-121.494223,35.999262,10
-117.315694,34.18904,NA
-117.140073,32.638036,28
-117.55187,33.542257,224
-117.100039,34.075085,1
-117.198533,33.103817,3
-111.988968,33.471955,22
-111.662133,33.582942,4
-118.511039,34.086956,4
-118.025269,33.977726,172
-117.845127,33.636024,4
-118.208313,34.188438,9
-117.587572,33.903162,7
-117.141442,32.737025,3
-97.705192,30.407075,8
-117.346342,34.026404,13
-121.986463,37.205295,10
-121.978448,37.197382,226
-116.461688,32.972828,NA
-97.728997,30.500753,4
-118.795655,35.139583,5
-117.11813,32.721637,9
-117.564203,33.554009,9
-119.08132,34.10132,NA
-119.695772,33.994295,100
-119.851359,34.01873,100
-119.851359,34.01873,100
-119.696913,34.028446,100
-119.835133,34.019106,100
-117.01318,32.570927,NA
-117.922462,33.968567,10
-117.02347,34.046367,723
-122.3432,39.1572,10
-118.43625,34.387622,26
-119.012311,35.038614,6
-118.553963,33.000378,5
-117.073525,32.848407,195
-118.456031,34.138911,4
-122.22432,37.87463,3
-121.705117,37.586364,4
-110.730031,32.219551,9
-117.288827,33.977297,48
-117.441182,34.194983,22
-117.155005,32.896867,4
-116.366417,32.975872,4
-103.108983,30.321269,10
-100.786742,29.346754,4
-117.203247,33.083745,3
-117.285169,33.167056,5
-117.843332,33.640516,3
-118.813408,34.099664,5
-116.628088,34.016619,6
-98.471785,29.608694,12
-106.470434,31.792271,2
-117.944625,33.899272,5
-117.155875,33.075942,3
-112.019203,33.822863,16
-117.133243,32.802202,4
-118.29067,34.12752,17
-98.148055,29.710123,5
-98.227695,29.741993,6
-121.75271,39.784963,NA
-117.764347,33.580683,56
-117.802217,33.933956,320
-116.923035,32.665486,2
-118.501191,34.363813,NA
-119.080429,34.431302,54
-121.696397,36.622428,3
-117.199447,33.102547,3
-117.057304,32.842498,5
-117.033561,33.084855,13
-121.469877,37.030557,261
-117.780205,33.630108,3
-116.665031,32.743581,15
-119.84348,34.531428,NA
-120.83328,35.358566,9
-121.757875,36.660208,18
-121.753093,36.844448,4
-116.9663,32.982967,4
-117.279687,33.074353,3
-121.211404,36.498666,4
-117.078987,32.822978,NA
-117.891822,33.647367,8
-117.222467,33.087125,4
-98.582253,29.566803,NA
-117.281692,33.168408,4
-117.284355,33.167041,5
-116.767612,32.818882,310
-117.774008,33.59753,4
-119.68837,34.46613,4
-120.635662,34.903265,86
-117.657098,33.737447,200
-118.8134,34.099739,5
-117.690353,33.689575,4
-121.695195,36.622454,3
-122.179771,37.302846,804
-117.133238,32.802263,4
-121.212142,36.499128,48
-122.183433,37.308224,NA
-111.47532,33.36447,4
-120.66185,35.292522,9
-121.211479,36.498498,6
-119.762,34.566383,16
-117.20613,33.09615,3
